seed,captured,detectStep,capturePhaseStartStep,captureStep,firstFullCoverageStep,finalCoverageRatio,maxCellAge,avgCellAge,meanRevisitInterval,totalSteps,revisitRatio,avgIdleness,maxIdleness,workloadBalance,targetConflictCount
12975,True,11,11,14,-1,0.6408,4014,1443.6840,2.4354,14,0.9524,1443.6840,4014,0.0000,0
12976,True,18,18,39,-1,0.9757,4039,114.2379,5.3016,39,0.9658,114.2379,4039,0.4714,0
12977,True,24,24,37,-1,0.9612,4037,170.6359,4.8750,37,0.9640,170.6359,4037,0.4714,0
12978,True,12,12,24,-1,0.8544,4024,592.1310,3.8284,24,0.9722,592.1310,4024,0.0000,0
12979,True,12,12,20,-1,0.7379,4020,1057.1840,3.2537,20,0.9667,1057.1840,4020,0.0000,0
12980,True,22,22,25,-1,0.9175,4025,339.3447,4.0727,25,0.9733,339.3447,4025,0.0000,0
12981,True,23,23,25,-1,0.9175,4025,339.3447,4.0727,25,0.9733,339.3447,4025,0.0000,0
12982,True,20,20,28,-1,0.9078,4028,380.0291,4.2450,28,0.9524,380.0291,4028,0.9428,0
12983,True,25,25,35,-1,0.9563,4035,188.3641,4.7194,35,0.9619,188.3641,4035,0.9428,0
12984,True,18,18,23,-1,0.8010,4023,807.0146,3.5064,23,0.9420,807.0146,4023,0.9428,0
12985,True,11,11,20,-1,0.7718,4020,921.2573,3.1662,20,0.9500,921.2573,4020,0.4714,0
12986,True,18,18,22,-1,0.8058,4022,786.6456,3.4578,22,0.9697,786.6456,4022,0.0000,0
12987,True,25,25,32,-1,0.9612,4032,167.1942,4.3813,32,0.9583,167.1942,4032,0.9428,0
12988,True,9,9,15,-1,0.6553,4015,1386.1890,2.7908,15,0.9556,1386.1890,4015,0.0000,0
12989,True,17,17,19,-1,0.7816,4019,882.4321,3.1398,19,0.9649,882.4321,4019,0.0000,0
12990,True,62,62,65,41,1.0000,39,8.5097,4.4712,65,0.9897,8.5097,39,0.0000,0
12991,True,23,23,36,-1,0.9709,4036,130.9854,4.8134,36,0.9630,130.9854,4036,0.9428,0
12992,True,24,24,34,-1,0.9709,4034,129.5680,4.5801,34,0.9608,129.5680,4034,0.9428,0
12993,True,34,34,47,-1,0.9709,4047,134.6214,5.3079,47,0.9787,134.6214,4047,0.4714,0
12994,True,31,31,41,-1,0.9660,4041,152.1262,5.0943,41,0.9675,152.1262,4041,0.9428,0
12995,True,12,12,16,-1,0.6893,4016,1250.0680,2.6465,16,0.9583,1250.0680,4016,0.0000,0
12996,True,23,23,34,-1,0.9660,4034,148.8398,4.6782,34,0.9608,148.8398,4034,0.9428,0
12997,True,12,12,28,-1,0.8398,4028,652.8932,4.3031,28,0.9524,652.8932,4028,0.4714,0
12998,True,14,14,24,-1,0.8058,4024,787.6505,3.3358,24,0.9444,787.6505,4024,0.4714,0
12999,True,11,11,22,-1,0.7621,4022,961.6553,3.5000,22,0.9394,961.6553,4022,0.9428,0
13000,True,13,13,25,-1,0.8301,4025,689.5825,3.8178,25,0.9467,689.5825,4025,0.9428,0
13001,True,26,26,37,-1,0.9709,4037,131.2039,4.8267,37,0.9640,131.2039,4037,0.4714,0
13002,True,11,11,25,-1,0.7767,4025,905.2476,3.9081,25,0.9467,905.2476,4025,0.4714,0
13003,True,16,16,44,-1,0.9369,4044,273.2913,5.5698,44,0.9697,273.2913,4044,0.4714,0
13004,True,17,17,21,-1,0.8058,4021,786.1990,3.2989,21,0.9683,786.1990,4021,0.0000,0
13005,True,11,11,21,-1,0.7524,4021,999.8641,3.2130,21,0.9365,999.8641,4021,0.9428,0
13006,True,22,22,26,-1,0.9369,4026,261.5583,4.0735,26,0.9744,261.5583,4026,0.0000,0
13007,True,13,13,16,-1,0.6893,4016,1250.1990,2.6929,16,0.9583,1250.1990,4016,0.0000,0
13008,True,16,16,24,-1,0.8689,4024,534.2913,3.7005,24,0.9444,534.2913,4024,0.9428,0
13009,True,22,22,26,-1,0.9369,4026,261.5583,4.0735,26,0.9744,261.5583,4026,0.0000,0
13010,True,11,11,23,-1,0.8301,4023,689.3010,3.7003,23,0.9420,689.3010,4023,0.9428,0
13011,True,18,18,21,-1,0.8058,4021,786.2621,3.4863,21,0.9683,786.2621,4021,0.0000,0
13012,True,24,24,34,-1,0.9563,4034,188.0680,4.6780,34,0.9706,188.0680,4034,0.4714,0
13013,True,21,21,37,-1,0.9563,4037,190.0194,5.0678,37,0.9640,190.0194,4037,0.4714,0
13014,True,28,28,41,-1,0.9757,4041,114.6408,5.0121,41,0.9756,114.6408,4041,0.4714,0
13015,True,23,23,32,-1,0.9563,4032,186.8786,4.4678,32,0.9583,186.8786,4032,0.9428,0
13016,True,17,17,23,-1,0.8010,4023,806.8884,3.4918,23,0.9420,806.8884,4023,0.9428,0
13017,True,11,11,26,-1,0.7913,4026,847.4660,4.0537,26,0.9615,847.4660,4026,0.4714,0
13018,True,11,11,24,-1,0.7573,4024,982.4321,3.6944,24,0.9444,982.4321,4024,0.4714,0
13019,True,23,23,32,-1,0.9660,4032,147.8592,4.4148,32,0.9792,147.8592,4032,0.0000,0
13020,True,28,28,39,-1,0.9709,4039,132.3495,5.0111,39,0.9658,132.3495,4039,0.9428,0
13021,True,22,22,25,-1,0.9175,4025,339.3447,4.0727,25,0.9733,339.3447,4025,0.0000,0
13022,True,23,23,33,-1,0.9660,4033,148.3884,4.4017,33,0.9596,148.3884,4033,0.9428,0
13023,True,18,18,22,-1,0.7961,4022,825.8010,3.3392,22,0.9394,825.8010,4022,0.9428,0
13024,True,34,34,41,-1,0.9709,4041,129.9709,5.0114,41,0.9756,129.9709,4041,0.4714,0
13025,True,62,62,64,41,1.0000,41,8.2039,4.5961,64,0.9896,8.2039,41,0.0000,0
13026,True,11,11,28,-1,0.8301,4028,692.8738,4.1618,28,0.9524,692.8738,4028,0.4714,0
13027,True,14,14,22,-1,0.7816,4022,883.0777,3.2050,22,0.9394,883.0777,4022,0.9428,0
13028,True,26,26,37,-1,0.9757,4037,112.0146,4.6666,37,0.9730,112.0146,4037,0.4714,0
13029,True,21,21,23,-1,0.8301,4023,689.8253,3.7063,23,0.9710,689.8253,4023,0.0000,0
13030,True,28,28,40,-1,0.9709,4040,133.5388,4.9364,40,0.9750,133.5388,4040,0.4714,0
13031,True,18,18,23,-1,0.8495,4023,611.9369,3.6419,23,0.9710,611.9369,4023,0.0000,0
13032,True,18,18,25,-1,0.8786,4025,496.0486,3.9680,25,0.9467,496.0486,4025,0.9428,0
13033,True,23,23,38,-1,0.9757,4038,112.8738,5.0337,38,0.9737,112.8738,4038,0.4714,0
13034,True,18,18,23,-1,0.8495,4023,611.9369,3.6419,23,0.9710,611.9369,4023,0.0000,0
13035,True,11,11,22,-1,0.7476,4022,1019.8490,3.2979,22,0.9697,1019.8490,4022,0.0000,0
13036,True,15,15,23,-1,0.8689,4023,533.6262,3.8791,23,0.9710,533.6262,4023,0.0000,0
13037,True,20,20,28,-1,0.9126,4028,360.5486,4.3164,28,0.9762,360.5486,4028,0.0000,0
13038,True,23,23,29,-1,0.9515,4029,204.8058,4.3995,29,0.9540,204.8058,4029,0.9428,0
13039,True,17,17,22,-1,0.8155,4022,747.8787,3.3519,22,0.9394,747.8787,4022,0.9428,0
13040,True,19,19,24,-1,0.8204,4024,729.6407,3.6842,24,0.9444,729.6407,4024,0.9428,0
13041,True,10,10,20,-1,0.7184,4020,1136.1650,3.1003,20,0.9333,1136.1650,4020,0.4714,0
13042,True,26,26,35,-1,0.9709,4035,129.6408,4.6124,35,0.9619,129.6408,4035,0.4714,0
13043,True,11,11,21,-1,0.7573,4021,980.3204,3.2273,21,0.9365,980.3204,4021,0.9428,0
13044,True,24,24,32,-1,0.9612,4032,167.1942,4.4166,32,0.9583,167.1942,4032,0.9428,0
13045,True,16,16,18,-1,0.7670,4018,940.0825,2.9514,18,0.9630,940.0825,4018,0.0000,0
13046,True,23,23,36,-1,0.9757,4036,111.5000,4.6312,36,0.9722,111.5000,4036,0.4714,0
13047,True,17,17,22,-1,0.8301,4022,689.2379,3.4435,22,0.9697,689.2379,4022,0.0000,0
13048,True,23,23,49,-1,0.9612,4049,180.5583,5.6125,49,0.9864,180.5583,4049,0.0000,0
13049,True,21,21,28,-1,0.9175,4028,341.0146,4.2189,28,0.9762,341.0146,4028,0.0000,0
13050,True,19,19,21,-1,0.8010,4021,805.6844,3.4098,21,0.9683,805.6844,4021,0.0000,0
13051,True,21,21,22,-1,0.8204,4022,728.2427,3.4664,22,0.9697,728.2427,4022,0.0000,0
13052,True,18,18,22,-1,0.8204,4022,728.2379,3.5576,22,0.9697,728.2379,4022,0.0000,0
13053,True,19,19,21,-1,0.8010,4021,805.6844,3.4098,21,0.9683,805.6844,4021,0.0000,0
13054,True,17,17,31,-1,0.8592,4031,575.5388,4.0988,31,0.9570,575.5388,4031,0.9428,0
13055,True,15,15,22,-1,0.7913,4022,845.1262,3.4539,22,0.9394,845.1262,4022,0.9428,0
13056,True,17,17,35,-1,0.8981,4035,423.3689,4.4901,35,0.9619,423.3689,4035,0.9428,0
13057,True,28,28,38,-1,0.9757,4038,112.2524,4.7768,38,0.9649,112.2524,4038,0.9428,0
13058,True,17,17,23,-1,0.8252,4023,709.5097,3.4700,23,0.9420,709.5097,4023,0.9428,0
13059,True,12,12,21,-1,0.7476,4021,1018.9370,3.2786,21,0.9365,1018.9370,4021,0.9428,0
13060,True,19,19,28,-1,0.9078,4028,380.1796,4.3081,28,0.9524,380.1796,4028,0.9428,0
13061,True,26,26,38,-1,0.9757,4038,113.0534,4.7814,38,0.9737,113.0534,4038,0.4714,0
13062,True,17,17,26,-1,0.8932,4026,437.9660,3.9081,26,0.9487,437.9660,4026,0.9428,0
13063,True,17,17,21,-1,0.8058,4021,786.1990,3.2989,21,0.9683,786.1990,4021,0.0000,0
13064,True,22,22,24,-1,0.9029,4024,397.3738,4.0550,24,0.9722,397.3738,4024,0.0000,0
13065,True,20,20,26,-1,0.8495,4026,613.2281,4.0002,26,0.9487,613.2281,4026,0.9428,0
13066,True,17,17,21,-1,0.7864,4021,864.2524,3.1631,21,0.9365,864.2524,4021,0.9428,0
13067,True,20,20,21,-1,0.7961,4021,825.2767,3.4165,21,0.9683,825.2767,4021,0.0000,0
13068,True,10,10,16,-1,0.6990,4016,1211.2190,2.6410,16,0.9583,1211.2190,4016,0.0000,0
13069,True,16,16,23,-1,0.8058,4023,787.2621,3.4508,23,0.9420,787.2621,4023,0.9428,0
13070,True,28,28,42,-1,0.9757,4042,114.9854,4.8967,42,0.9762,114.9854,4042,0.4714,0
13071,True,26,26,42,-1,0.9709,4042,135.1553,5.2029,42,0.9683,135.1553,4042,0.4714,0
13072,True,10,10,20,-1,0.7184,4020,1136.1650,2.9699,20,0.9333,1136.1650,4020,0.4714,0
13073,True,21,21,26,-1,0.8301,4026,690.8641,3.7936,26,0.9744,690.8641,4026,0.0000,0
13074,True,11,11,22,-1,0.8301,4022,688.7087,3.5572,22,0.9545,688.7087,4022,0.4714,0
13075,True,15,15,37,-1,0.9417,4037,251.5291,4.8543,37,0.9640,251.5291,4037,0.4714,0
13076,True,23,23,34,-1,0.9660,4034,148.8884,4.5895,34,0.9608,148.8884,4034,0.9428,0
13077,True,20,20,30,-1,0.9175,4030,341.9806,4.4172,30,0.9556,341.9806,4030,0.9428,0
13078,True,22,22,29,-1,0.9029,4029,399.6942,4.6618,29,0.9540,399.6942,4029,0.9428,0
13079,True,10,10,25,-1,0.7670,4025,945.0631,3.9314,25,0.9600,945.0631,4025,0.4714,0
13080,True,14,14,38,-1,0.8981,4038,426.2476,4.9623,38,0.9649,426.2476,4038,0.9428,0
13081,True,11,11,24,-1,0.7476,4024,1021.5100,3.6098,24,0.9444,1021.5100,4024,0.9428,0
13082,True,17,17,29,-1,0.9320,4029,283.0728,4.1881,29,0.9540,283.0728,4029,0.9428,0
13083,True,23,23,36,-1,0.9709,4036,131.0049,4.7497,36,0.9630,131.0049,4036,0.9428,0
13084,True,18,18,22,-1,0.8204,4022,728.2379,3.5576,22,0.9697,728.2379,4022,0.0000,0
13085,True,16,16,20,-1,0.7913,4020,843.9321,3.0808,20,0.9333,843.9321,4020,0.9428,0
13086,True,18,18,20,-1,0.7961,4020,824.6602,3.4227,20,0.9667,824.6602,4020,0.0000,0
13087,True,13,13,16,-1,0.6893,4016,1250.1990,2.6929,16,0.9583,1250.1990,4016,0.0000,0
13088,True,24,24,34,-1,0.9709,4034,129.3252,4.5520,34,0.9608,129.3252,4034,0.4714,0
13089,True,11,11,19,-1,0.7282,4019,1095.9270,2.9155,19,0.9298,1095.9270,4019,0.9428,0
13090,True,28,28,37,-1,0.9757,4037,111.2379,4.6787,37,0.9730,111.2379,4037,0.4714,0
13091,True,11,11,25,-1,0.7524,4025,1002.6310,3.7104,25,0.9467,1002.6310,4025,0.4714,0
13092,True,17,17,19,-1,0.7816,4019,882.4321,3.1398,19,0.9649,882.4321,4019,0.0000,0
13093,True,26,26,33,-1,0.9612,4033,167.6311,4.4605,33,0.9697,167.6311,4033,0.4714,0
13094,True,11,11,23,-1,0.7476,4023,1020.9760,3.6297,23,0.9420,1020.9760,4023,0.9428,0
13095,True,18,18,32,-1,0.9466,4032,226.0243,4.5378,32,0.9792,226.0243,4032,0.0000,0
13096,True,19,19,20,-1,0.7961,4020,824.6602,3.4227,20,0.9667,824.6602,4020,0.0000,0
13097,True,11,11,18,-1,0.6942,4018,1231.7190,2.7688,18,0.9259,1231.7190,4018,0.9428,0
13098,True,23,23,30,-1,0.9515,4030,205.2039,4.4335,30,0.9778,205.2039,4030,0.0000,0
13099,True,14,14,28,-1,0.9029,4028,399.3107,4.0908,28,0.9643,399.3107,4028,0.4714,0
13100,True,22,22,23,-1,0.8786,4023,494.4126,3.9722,23,0.9710,494.4126,4023,0.0000,0
13101,True,23,23,38,-1,0.9709,4038,132.5583,4.9495,38,0.9649,132.5583,4038,0.4714,0
13102,True,23,23,28,-1,0.9515,4028,204.3058,4.3745,28,0.9762,204.3058,4028,0.0000,0
13103,True,18,18,23,-1,0.8495,4023,611.9369,3.6419,23,0.9710,611.9369,4023,0.0000,0
13104,True,13,13,23,-1,0.8738,4023,512.6650,3.8338,23,0.9420,512.6650,4023,0.9428,0
13105,True,18,18,22,-1,0.8204,4022,728.3350,3.5057,22,0.9697,728.3350,4022,0.0000,0
13106,True,10,10,23,-1,0.7427,4023,1041.0680,3.3798,23,0.9420,1041.0680,4023,0.9428,0
13107,True,28,28,34,-1,0.9709,4034,128.7184,4.7954,34,0.9608,128.7184,4034,0.9428,0
13108,True,16,16,27,-1,0.8398,4027,652.6165,4.0206,27,0.9506,652.6165,4027,0.9428,0
13109,True,16,16,35,-1,0.9466,4035,228.7379,4.5434,35,0.9619,228.7379,4035,0.4714,0
13110,True,17,17,22,-1,0.8301,4022,689.3350,3.3910,22,0.9697,689.3350,4022,0.0000,0
13111,True,18,18,26,-1,0.8641,4026,555.0534,4.0122,26,0.9487,555.0534,4026,0.9428,0
13112,True,23,23,31,-1,0.9563,4031,186.2087,4.4340,31,0.9570,186.2087,4031,0.9428,0
13113,True,26,26,34,-1,0.9660,4034,148.6456,4.6196,34,0.9706,148.6456,4034,0.4714,0
13114,True,10,10,29,-1,0.7961,4029,831.0971,4.2822,29,0.9310,831.0971,4029,1.8856,0
13115,True,12,12,26,-1,0.8447,4026,632.0728,3.9916,26,0.9487,632.0728,4026,0.9428,0
13116,True,11,11,18,-1,0.7427,4018,1036.8110,2.9249,18,0.9259,1036.8110,4018,0.9428,0
13117,True,24,24,29,-1,0.9417,4029,243.7621,4.5014,29,0.9770,243.7621,4029,0.0000,0
13118,True,18,18,24,-1,0.8592,4024,573.4466,3.6922,24,0.9722,573.4466,4024,0.0000,0
13119,True,11,11,14,-1,0.6408,4014,1443.6840,2.4354,14,0.9524,1443.6840,4014,0.0000,0
13120,True,16,16,25,-1,0.8835,4025,476.1456,4.0856,25,0.9733,476.1456,4025,0.0000,0
13121,True,23,23,26,-1,0.9369,4026,261.5583,4.0735,26,0.9744,261.5583,4026,0.0000,0
13122,True,14,14,25,-1,0.8010,4025,807.8204,3.5500,25,0.9467,807.8204,4025,0.4714,0
13123,True,18,18,23,-1,0.8495,4023,611.8107,3.6517,23,0.9710,611.8107,4023,0.0000,0
13124,True,19,19,22,-1,0.8010,4022,806.4126,3.4839,22,0.9394,806.4126,4022,0.9428,0
13125,True,16,16,21,-1,0.8155,4021,747.0291,3.4217,21,0.9683,747.0291,4021,0.0000,0
13126,True,26,26,37,-1,0.9757,4037,111.7913,4.7106,37,0.9730,111.7913,4037,0.4714,0
13127,True,11,11,18,-1,0.7427,4018,1036.8060,2.9934,18,0.9259,1036.8060,4018,0.9428,0
13128,True,26,26,36,-1,0.9709,4036,130.6116,4.6957,36,0.9630,130.6116,4036,0.4714,0
13129,True,22,22,23,-1,0.8786,4023,494.4126,3.9722,23,0.9710,494.4126,4023,0.0000,0
13130,True,13,13,21,-1,0.8204,4021,725.7573,3.3053,21,0.9524,725.7573,4021,0.4714,0
13131,True,11,11,26,-1,0.8398,4026,652.6990,3.9901,26,0.9487,652.6990,4026,0.9428,0
13132,True,25,25,37,-1,0.9709,4037,131.4515,4.9073,37,0.9730,131.4515,4037,0.4714,0
13133,True,16,16,22,-1,0.8155,4022,747.5388,3.3555,22,0.9394,747.5388,4022,0.9428,0
13134,True,38,38,47,-1,0.9806,4047,92.2816,5.1262,47,0.9787,92.2816,4047,0.4714,0
13135,True,17,17,21,-1,0.7961,4021,825.2136,3.1497,21,0.9365,825.2136,4021,0.9428,0
13136,True,16,16,24,-1,0.8786,4024,494.9854,3.8457,24,0.9722,494.9854,4024,0.0000,0
13137,True,19,19,34,-1,0.9175,4034,345.3738,4.5729,34,0.9608,345.3738,4034,0.9428,0
13138,True,13,13,30,-1,0.8786,4030,497.6553,3.9863,30,0.9667,497.6553,4030,0.4714,0
13139,True,18,18,22,-1,0.8204,4022,728.3350,3.5057,22,0.9697,728.3350,4022,0.0000,0
13140,True,20,20,30,-1,0.9223,4030,322.5874,4.4746,30,0.9556,322.5874,4030,0.4714,0
13141,True,14,14,19,-1,0.7767,4019,901.2864,3.1279,19,0.9649,901.2864,4019,0.0000,0
13142,True,26,26,34,-1,0.9660,4034,148.5437,4.5545,34,0.9706,148.5437,4034,0.4714,0
13143,True,11,11,25,-1,0.8155,4025,748.9126,3.7933,25,0.9733,748.9126,4025,0.0000,0
13144,True,26,26,34,-1,0.9612,4034,168.1505,4.5250,34,0.9706,168.1505,4034,0.4714,0
13145,True,22,22,27,-1,0.9369,4027,262.2476,4.0615,27,0.9753,262.2476,4027,0.0000,0
13146,True,20,20,23,-1,0.8252,4023,709.2816,3.6823,23,0.9710,709.2816,4023,0.0000,0
13147,True,18,18,24,-1,0.8592,4024,573.4466,3.6922,24,0.9722,573.4466,4024,0.0000,0
13148,True,11,11,27,-1,0.8107,4027,770.1844,4.1002,27,0.9506,770.1844,4027,0.4714,0
13149,True,22,22,26,-1,0.9369,4026,261.5583,4.0735,26,0.9744,261.5583,4026,0.0000,0
13150,True,24,24,31,-1,0.9612,4031,166.6116,4.4633,31,0.9570,166.6116,4031,0.9428,0
13151,True,23,23,36,-1,0.9757,4036,110.9126,4.6487,36,0.9630,110.9126,4036,0.9428,0
13152,True,10,10,19,-1,0.7136,4019,1154.9710,3.1465,19,0.9649,1154.9710,4019,0.0000,0
13153,True,10,10,22,-1,0.7330,4022,1079.2480,3.3640,22,0.9697,1079.2480,4022,0.0000,0
13154,True,24,24,31,-1,0.9612,4031,166.6553,4.3944,31,0.9570,166.6553,4031,0.9428,0
13155,True,15,15,19,-1,0.7767,4019,901.7719,3.1014,19,0.9298,901.7719,4019,0.9428,0
13156,True,17,17,21,-1,0.8058,4021,786.1990,3.2989,21,0.9683,786.1990,4021,0.0000,0
13157,True,23,23,37,-1,0.9660,4037,151.4612,4.6630,37,0.9640,151.4612,4037,0.4714,0
13158,True,15,15,22,-1,0.8301,4022,689.1310,3.5785,22,0.9394,689.1310,4022,0.9428,0
13159,True,25,25,34,-1,0.9563,4034,187.0437,4.7053,34,0.9608,187.0437,4034,0.9428,0
13160,True,14,14,17,-1,0.7524,4017,997.7573,2.7632,17,0.9608,997.7573,4017,0.0000,0
13161,True,25,25,34,-1,0.9709,4034,129.3204,4.6722,34,0.9608,129.3204,4034,0.9428,0
13162,True,11,11,15,-1,0.6359,4015,1463.5530,2.6460,15,0.9556,1463.5530,4015,0.0000,0
13163,True,18,18,21,-1,0.8058,4021,786.2621,3.4863,21,0.9683,786.2621,4021,0.0000,0
13164,True,22,22,24,-1,0.9029,4024,397.3738,4.0550,24,0.9722,397.3738,4024,0.0000,0
13165,True,25,25,35,-1,0.9563,4035,187.8349,4.7675,35,0.9619,187.8349,4035,0.9428,0
13166,True,11,11,26,-1,0.8107,4026,769.5049,3.7838,26,0.9487,769.5049,4026,0.4714,0
13167,True,26,26,37,-1,0.9757,4037,111.7718,4.6802,37,0.9730,111.7718,4037,0.4714,0
13168,True,22,22,29,-1,0.9126,4029,360.6747,4.5905,29,0.9540,360.6747,4029,0.9428,0
13169,True,10,10,22,-1,0.7573,4022,981.7039,3.3019,22,0.9394,981.7039,4022,0.4714,0
13170,True,25,25,40,-1,0.9563,4040,190.9078,5.1463,40,0.9750,190.9078,4040,0.4714,0
13171,True,18,18,21,-1,0.8058,4021,786.2621,3.4863,21,0.9683,786.2621,4021,0.0000,0
13172,True,24,24,31,-1,0.9563,4031,186.1505,4.4099,31,0.9570,186.1505,4031,0.9428,0
13173,True,11,11,20,-1,0.7524,4020,999.0874,3.0605,20,0.9333,999.0874,4020,0.9428,0
13174,True,25,25,31,-1,0.9660,4031,147.0534,4.4256,31,0.9570,147.0534,4031,0.9428,0
13175,True,23,23,32,-1,0.9709,4032,128.5631,4.4004,32,0.9583,128.5631,4032,0.9428,0
13176,True,14,14,18,-1,0.7621,4018,959.1844,2.9539,18,0.9630,959.1844,4018,0.0000,0
13177,True,14,14,23,-1,0.8010,4023,805.4515,3.5206,23,0.9420,805.4515,4023,0.9428,0
13178,True,22,22,24,-1,0.9029,4024,397.3738,4.0550,24,0.9722,397.3738,4024,0.0000,0
13179,True,17,17,23,-1,0.8350,4023,670.4418,3.4564,23,0.9420,670.4418,4023,0.9428,0
13180,True,26,26,38,-1,0.9757,4038,112.9466,4.7592,38,0.9649,112.9466,4038,0.9428,0
13181,True,16,16,23,-1,0.8301,4023,689.8738,3.4527,23,0.9420,689.8738,4023,0.9428,0
13182,True,18,18,22,-1,0.8204,4022,728.3350,3.5057,22,0.9697,728.3350,4022,0.0000,0
13183,True,20,20,35,-1,0.9272,4035,307.0097,4.6744,35,0.9619,307.0097,4035,0.9428,0
13184,True,20,20,27,-1,0.9126,4027,360.0097,4.2127,27,0.9506,360.0097,4027,0.9428,0
13185,True,10,10,23,-1,0.7379,4023,1060.8200,3.1845,23,0.9565,1060.8200,4023,0.4714,0
13186,True,18,18,22,-1,0.8058,4022,786.7184,3.5610,22,0.9697,786.7184,4022,0.0000,0
13187,True,18,18,22,-1,0.8204,4022,728.3350,3.5057,22,0.9697,728.3350,4022,0.0000,0
13188,True,22,22,27,-1,0.9223,4027,320.6068,4.2132,27,0.9753,320.6068,4027,0.0000,0
13189,True,11,11,24,-1,0.7524,4024,1001.9270,3.5313,24,0.9583,1001.9270,4024,0.4714,0
13190,True,18,18,24,-1,0.8592,4024,573.5534,3.6892,24,0.9444,573.5534,4024,0.9428,0
13191,True,21,21,25,-1,0.8738,4025,515.1116,3.8780,25,0.9733,515.1116,4025,0.0000,0
13192,True,23,23,31,-1,0.9563,4031,185.5583,4.5567,31,0.9677,185.5583,4031,0.4714,0
13193,True,17,17,24,-1,0.8252,4024,709.8593,3.5503,24,0.9444,709.8593,4024,0.9428,0
13194,True,11,11,16,-1,0.6845,4016,1269.4420,2.5726,16,0.9167,1269.4420,4016,0.9428,0
13195,True,11,11,25,-1,0.7524,4025,1002.9470,3.5812,25,0.9467,1002.9470,4025,0.4714,0
13196,True,25,25,31,-1,0.9612,4031,166.5388,4.4139,31,0.9570,166.5388,4031,0.9428,0
13197,True,23,23,28,-1,0.9563,4028,184.7427,4.4299,28,0.9762,184.7427,4028,0.0000,0
13198,True,20,20,22,-1,0.8107,4022,767.1456,3.5881,22,0.9697,767.1456,4022,0.0000,0
13199,True,17,17,22,-1,0.8301,4022,689.3350,3.3910,22,0.9697,689.3350,4022,0.0000,0
13200,True,10,10,13,-1,0.6262,4013,1501.5240,2.2718,13,0.9487,1501.5240,4013,0.0000,0
13201,True,23,23,34,-1,0.9563,4034,188.0485,4.7210,34,0.9706,188.0485,4034,0.4714,0
13202,True,13,13,25,-1,0.8350,4025,670.1844,3.6681,25,0.9467,670.1844,4025,0.9428,0
13203,True,19,19,31,-1,0.9175,4031,342.8301,4.2640,31,0.9570,342.8301,4031,0.4714,0
13204,True,21,21,38,-1,0.8883,4038,464.7621,4.9732,38,0.9649,464.7621,4038,0.4714,0
13205,True,15,15,19,-1,0.7961,4019,823.7136,3.2985,19,0.9649,823.7136,4019,0.0000,0
13206,True,24,24,27,-1,0.9369,4027,262.2864,4.1930,27,0.9753,262.2864,4027,0.0000,0
13207,True,22,22,34,-1,0.9126,4034,363.8058,4.4544,34,0.9608,363.8058,4034,0.4714,0
13208,True,10,10,12,-1,0.6165,4012,1539.8790,2.2137,12,0.9444,1539.8790,4012,0.0000,0
13209,True,23,23,32,-1,0.9709,4032,128.5583,4.3971,32,0.9792,128.5583,4032,0.0000,0
13210,True,12,12,19,-1,0.7282,4019,1095.6160,3.0166,19,0.9298,1095.6160,4019,0.9428,0
13211,True,24,24,33,-1,0.9709,4033,129.0243,4.5449,33,0.9596,129.0243,4033,0.9428,0
13212,True,17,17,23,-1,0.8350,4023,670.3253,3.5166,23,0.9710,670.3253,4023,0.0000,0
13213,True,17,17,19,-1,0.7816,4019,882.4321,3.1398,19,0.9649,882.4321,4019,0.0000,0
13214,True,22,22,25,-1,0.9175,4025,339.3447,4.0727,25,0.9733,339.3447,4025,0.0000,0
13215,True,23,23,36,-1,0.9612,4036,169.9612,4.7832,36,0.9630,169.9612,4036,0.4714,0
13216,True,23,23,26,-1,0.9320,4026,281.0437,4.0409,26,0.9744,281.0437,4026,0.0000,0
13217,True,10,10,17,-1,0.6845,4017,1270.5000,2.8231,17,0.9608,1270.5000,4017,0.0000,0
13218,True,12,12,31,-1,0.8592,4031,577.6650,4.1216,31,0.9570,577.6650,4031,0.9428,0
13219,True,20,20,21,-1,0.7961,4021,825.2767,3.4165,21,0.9683,825.2767,4021,0.0000,0
